3-2,0.0,0.01,0.0420226598703018,0.9209139818983314,-24.610269420533175,0.5659345375288987,0.8725349661240341,575.4084349148376
3-2,0.0,0.01,0.13945566924454966,0.9025432402619907,-18.24752527288003,0.6123903387992007,0.6517379681731261,580.4166351223529
3-2,0.0,0.01,0.238201195547023,0.8998746304223563,-16.59274696878662,0.6163258578952526,0.609230892719238,589.3023688278491
3-2,0.0,0.1,0.33650610291359445,0.41608354853512164,0.08263405446305919,0.3005514385764363,0.910726181708765,611.4314751599925
3-2,0.0,0.1,0.40201915458380566,0.28087326989862443,1.4097009486875487,0.3005514385764363,0.910726181708765,613.2459341471039
3-2,0.0,0.1,0.42917555408213554,0.7163784066366755,-4.1083502902413525,0.3005514385764363,0.910726181708765,604.4057104370158
3-2,0.0,0.1,0.4372040428031345,0.6385189075938412,-1.1343838639977153,0.3005514385764363,0.910726181708765,614.6522887393668
3-2,0.0,0.1,0.3547262933036684,0.5688120231234244,-0.7085558879848572,0.3005514385764363,0.910726181708765,617.9992554226002
3-2,0.0,0.1,0.2861353300719017,0.7618608869912722,-2.4125443005821934,0.3005514385764363,0.910726181708765,615.6952300547907
3-2,0.0,0.1,0.48556459314471934,0.7535044748689481,-1.8681821982250335,0.3005514385764363,0.910726181708765,613.8797570456918
3-2,0.0,0.1,0.3600299701521067,0.6226811011475469,-1.0335809923710402,0.3005514385764363,0.910726181708765,611.1858304846166
3-2,0.0,0.1,0.3806367163472235,0.7336759543359896,-3.7202791759296514,0.3005514385764363,0.910726181708765,615.5312065939737
3-2,0.0,0.1,0.38325186034420194,0.7460038545164454,-2.0337646000729914,0.3005514385764363,0.910726181708765,618.6351590106377
3-2,0.0,1.0,0.2863298477891511,0.4747061443179692,-0.34301199063044985,0.3005514385764363,0.910726181708765,555.7679388291934
3-2,0.0,1.0,0.29565338988916307,0.6090856841484537,4.568053338181763,0.3005514385764363,0.910726181708765,563.3568996497396
3-2,0.0,1.0,0.3206376007812433,0.6377816000719976,-4.123757259710378,0.3005514385764363,0.910726181708765,564.9569927616946
3-2,0.0,1.0,0.3441903623935359,0.25892051318613635,1.4773993763622257,0.3005514385764363,0.910726181708765,561.1715094578332
3-2,0.0,1.0,0.34304627900126416,0.2330573193383589,0.376838567473648,0.3005514385764363,0.910726181708765,563.0614560226495
3-2,0.0,1.0,0.33106933899468344,0.4232860856209374,1.8781343169536389,0.3005514385764363,0.910726181708765,563.8671048076261
3-2,0.0,1.0,0.49358667273267587,0.20683379457212775,2.370941814920808,0.3005514385764363,0.910726181708765,561.7120306041196
3-2,0.0,1.0,0.38886355946265866,0.16301800790459917,0.8568539618971398,0.3005514385764363,0.910726181708765,560.0526211926367
3-2,0.0,1.0,0.30019856816583085,0.14370122942113794,2.1824507367476973,0.3005514385764363,0.910726181708765,550.0637134029737
3-2,0.0,1.0,0.3495716676392248,0.48695874274102185,-0.3860019478202754,0.3005514385764363,0.910726181708765,566.1664504395638
3-2,0.0,10.0,0.29245949665440274,0.3659787026922338,-1.1594543045852441,0.3005514385764363,0.910726181708765,554.868748740602
3-2,0.0,10.0,0.3188262808119288,0.300327330418505,-1.229243784056055,0.3005514385764363,0.910726181708765,553.0542133413358
3-2,0.0,10.0,0.3514767503414041,0.266887587991547,-0.8839769636983961,0.3005514385764363,0.910726181708765,553.2713699369531
3-2,0.0,10.0,0.38653860538421,0.4967488412106179,2.7934628853219605,0.3005514385764363,0.910726181708765,556.0841713007621
3-2,0.0,10.0,0.3187117989458415,0.30200318994372904,-1.0691993107667108,0.3005514385764363,0.910726181708765,555.371201536191
3-2,0.0,10.0,0.28308975090911265,0.1481172553865338,0.2595856225344039,0.3005514385764363,0.910726181708765,575.9801773354297
3-2,0.0,10.0,0.3602798545413915,0.37058864281637416,1.0469243823744838,0.3005514385764363,0.910726181708765,557.1646294744999
3-2,0.0,10.0,0.3026735806564452,0.19791739495764657,-0.2822183326478301,0.3005514385764363,0.910726181708765,553.4857493855334
3-2,0.0,10.0,0.32857898853824247,0.4731124925284649,2.097671346492591,0.3005514385764363,0.910726181708765,562.1092026630504
3-2,0.0,10.0,0.3595116782964918,0.15022399148803256,0.3731964101131686,0.3005514385764363,0.910726181708765,554.5610344013274
3-2,1.0,NA,0.4926260977693716,0.9927614246915586,236046.24452720935,0.4885823074770426,0.992819319346882,117115.08201352994
3-2,2.0,NA,0.6134128906183055,0.5047287247355032,-4.991648267324584,0.3005514385764363,0.910726181708765,551.962858891401
